FTSJ3	NOP14
COL24A1	TLL1
HIP1	ITSN1
DTX3L	UBR2
NFIC	POU2F1
GSTA1	GSTA4
GSTA1	GSTA2
GSTA1	GSTA3
ESR1	PIAS1
HLA-B	SNAP23
ESR1	PIAS3
CDH1	NUMB
FOSB	JUND
FOSB	JUNB
ESR2	RBFOX2
ATP6V1H	SH3BP4
PACSIN2	TRIP10
IRF2	POU2F2
PLP2	S100A11
ESRP2	TIAL1
CREB1	PLAT
HNRNPUL1	TRA2B
IL12B	PDGFRB
IL12B	PDGFRA
EIF2AK4	RPS26
APBB1	TSHZ3
EIF2AK4	RPS27
EIF2AK4	RPS24
EIF2AK4	RPS25
DLG1	NEFL
EIF2AK4	RPS28
EIF2AK4	RPS29
FBXO27	HERC5
EIF2AK4	RPS23
FBXO27	HERC6
EIF2AK4	RPS20
EIF2AK4	RPS21
POLR2A	RBX1
AKT1S1	EIF4E
MAPK10	PLA2G4E
CTCF	NFATC4
MAPK10	PLA2G4F
CHRNA4	TREX2
EIF2AK4	RPS15
GAB2	KITLG
EIF2AK4	RPS16
EIF2AK4	RPS13
EIF2AK4	RPS14
EIF2AK4	RPS19
MAPK10	PLA2G4C
MAPK10	PLA2G4D
DUSP10	MAP3K4
EIF2AK4	RPS17
MAPK10	PLA2G4A
EIF2AK4	RPS18
MAPK10	PLA2G4B
OGT	THAP3
NFIC	STMN1
EIF2AK4	RPS11
EIF2AK4	RPS12
EIF2AK4	RPS10
CERS3	NFE2
CNBP	DKC1
NUCKS1	RBMX
MEF2C	MSX2
CDT1	GMNC
JUNB	TNF
C2	CD55
EPAS1	SIN3A
DPYSL3	GSK3B
PRKAR1B	PXN
CDT1	GMNN
DIS3	SKIV2L
HSD17B10	MSN
RPS5	WDR75
SNRPC	U2AF2
CEP290	MZT1
PCM1	YWHAG
SMARCA2	ZMIZ2
PCM1	YWHAE
FGFR1OP	LYN
UNKL	ZNRF1
UNKL	ZNRF2
ATF6B	BDNF
KLF5	ZNF467
NUP188	TPR
MYLIP	SIAH1
MYLIP	SIAH2
FAM20C	PENK
CACNG8	EPB41L1
CCND1	HIF1A
CDK3	CUL1
PTK2B	PXN
BCOR	RYBP
EYA3	PAX6
CSNK2A2	ZNF703
COG4	COPE
COPS5	MIF
NR2E1	RBBP4
COG4	COPA
NR2E1	RBBP7
CENPL	MIS18BP1
IL12B	PIK3R1
TMED2	YKT6
ATP6V1G2	DEPDC5
EXOSC7	TEX10
ANAPC4	RELA
GRIA2	JUP
CD84	IFNA16
GRIA2	JUN
PSME1	VHL
MED24	TGS1
H2AC11	HDAC10
H2AC11	HDAC11
ACTR10	FOLR1
ADAM22	LGI2
CLTA	IFT57
ADAM22	LGI3
CENPE	ESPL1
ADAM22	LGI1
AP2A2	TGOLN2
GADD45G	RPRM
PPP2R2D	WWTR1
CCT4	HUWE1
ACTR1A	HLA-DRA
FGB	TLN1
CCNB1	PLK1
CPSF4	SYF2
HSPA5	SIN3A
DYNC1I1	DYNLT1
CCNH	CETN2
ADAM22	LGI4
FBL	RPL18
BDNF	ERBB4
EXOSC4	KRR1
LMNA	LMNB1
ERLEC1	OS9
LMNA	LMNB2
BDNF	ERBB2
BDNF	ERBB3
IDH2	SIRT3
ATP5PB	STOML2
EIF3D	RPS27A
PIAS4	SKIL
GRB2	KHDRBS1
KIT	TEC
BET1L	NSF
DNAAF4	PIH1D3
FMNL1	RAC1
FMNL1	RAC2
M6PR	PLIN3
BATF	TFAP2C
BATF	TFAP2A
HELLS	TCF7L1
HELLS	TCF7L2
RPS29	RPS4Y1
PDGFRB	PLCB3
PDGFRB	PLCB4
PDGFRB	PLCB1
PDGFRB	PLCB2
ATP6V1C1	RRAGC
PRKACA	TUBGCP4
ATP6V1C1	RRAGD
PRKACA	TUBGCP5
ATP6V1C1	RRAGA
PRKACA	TUBGCP2
ATP6V1C1	RRAGB
PRKACA	TUBGCP3
PRKACA	TUBGCP6
PTK2	WASL
FOXO3	PIK3CB
FOXO3	PIK3CA
NABP1	SUPT5H
NUDC	NUP133
APOBEC3B	IRF3
FOXO3	PIK3CD
AR	RUNX2
CEP152	PRKAR2B
HOXA5	TWIST1
TRIP10	TSG101
GNG7	WNT1
CTNNBL1	LSM2
GNG7	WNT2
HSP90AA1	KRAS
NUDC	NUP160
GNG7	WNT6
GNG7	WNT3
GNG7	WNT4
PLA2G4E	RASGRP1
ARRB1	HAX1
PLA2G4E	RASGRP2
SIN3B	TBL1X
IRS1	PIK3CB
ITGAX	JAM3
IRS1	PIK3CA
IRS1	PIK3CG
IRS1	PIK3CD
SDC3	SRC
ARPC1B	IGLV3-1
CDK7	INTS8
CDK7	INTS9
PPIE	PPIH
CDK7	INTS2
CDK7	INTS3
CDK7	INTS1
CDK7	INTS6
CDK7	INTS7
CDK7	INTS4
CDK7	INTS5
GNA11	WNT6
GNA11	WNT1
MAX	NOP53
GNA11	WNT4
FYN	NRAS
GNA11	WNT2
GNA11	WNT3
MEF2C	MTDH
APBB2	BACE1
PER2	SETX
APBB2	BACE2
MUC20	ST6GALNAC4
SEC13	UBE2I
CSNK2B	PTPN11
NUP42	SNUPN
IL18R1	TYK2
RNF125	UBE2L6
RNF125	UBE2L3
ERC1	IKBKB
DHX9	NTRK1
ERC1	IKBKG
NUP85	RAE1
INPP5E	SACM1L
PRKACA	SMO
VAMP2	WASL
MAPK1	TBC1D7
MUC20	ST6GALNAC2
GMFG	HCLS1
SHC1	V3-4
SHC1	V3-2
SHC1	V3-3
DKFZP686N0561	STX12
DKFZP686N0561	STX11
CYBA	MAPK11
M6PR	SGIP1
CYBA	MAPK14
CYBA	MAPK12
CYBA	MAPK13
AHCTF1	CENPE
AHCTF1	CENPC
AHCTF1	CENPH
RPL23	RPL24
AHCTF1	CENPI
AHCTF1	CENPF
PDCL	TCP1
RPL23	RPL28
CR2	IFNA1
RPL23	RPL29
RPL23	RPL26
RPL23	RPL27
AHCTF1	CENPA
CTNNB1	HLTF
DARS1	IARS1
EP300	PLK1
JUNB	UBC
RUVBL2	YWHAZ
AR	H4C1
ASB11	GPS1
F5	STX5
HNRNPC	SF3B6
DYNC1I1	DYNLL1
DYNC1I1	DYNLL2
PRKACA	SP1
IRF4	MS4A1
DKFZP761H087	FMR1
GLI2	PSMD14
RELA	TNFRSF1A
RUVBL2	YWHAE
CXCL9	PF4
IRF-1	RELA
FLT1	HGF
GLI2	PSMD12
GLI2	PSMD13
GLI2	PSMD10
GLI2	PSMD11
CENPA	DKFZP686L20222
FEN1	NBN
MAPRE1	PCNT
RPL24	WDR74
CXCL8	PIK3CA
HDAC10	ZFPL1
ZBTB14	ZBTB21
CAPZA2	GALNT2
CTNNBL1	LSM5
CTNNBL1	LSM6
CTNNBL1	LSM3
TERF1	TINF2
CAPZA2	GALNT1
CTNNBL1	LSM4
CTNNBL1	LSM7
CTNNBL1	LSM8
CTHRC1	FZD3
SQSTM1	WDR81
CTHRC1	FZD6
SNRPE	XAB2
BECN1	SH3GLB1
CTHRC1	FZD5
MED27	WNT1
MRPL4	PTCD3
DKFZP686N0561	STX4A
FGB	TLR4
IL20	IL20RA
IL20	IL20RB
ADRB1	TSHB
GRB2	SMARCC1
CCAR1	HNRNPM
INPP5K	PAK2
POLI	USP10
CCAR1	HNRNPR
INPP5K	PAK1
COPZ2	RACGAP1
ACTB	H4C1
CCAR1	HNRNPF
CCAR1	HNRNPK
CCAR1	HNRNPL
MEN1	MYB
DLG1	KIF13B
PLRG1	SUGP1
CCAR1	HNRNPU
DNM1L	RIPK3
DNM1L	RIPK1
CBX3	XPO1
C8G	C9
HNRNPC	SF3B1
HNRNPC	SF3B4
HNRNPC	SF3B5
HNRNPC	SF3B2
PABPN1	ZC3H11A
HNRNPC	SF3B3
RPL23	RPL3L
PPP1R15A	ZFYVE9
PDGFRB	PLCG1
PSTPIP1	WASL
RPL23	RPL41
CCAR1	HNRNPC
CD3D	TRBV3-1
CCAR1	HNRNPD
PDGFRB	PLCG2
EPS15	UBB
EPS15	UBC
EZR	GSN
ELF1	SPI1
HNRNPC	SF3A3
HSP90AA1	YWHAE/FAM22B FUSION
HNRNPC	SF3A1
NFE2	TCF12
HNRNPC	SF3A2
NUP98	ZC3H11A
RPL23	RPL31
IGKV1D-16	IGLV1-51
RPL23	RPL32
RPL23	RPL30
DKFZP686N0561	STX1B
PSPN	RAP1GAP
RPL23	RPL35
RPL23	RPL36
COPS7B	LRR1
DKFZP686N0561	STX1A
RPL23	RPL34
DKFZP686N0561	STX16
RPL23	RPL39
DKFZP686N0561	STX17
TLR2	TOLLIP
RPL23	RPL37
RPL23	RPL38
TDG	UNG
DKFZP686N0561	STX19
ATIC	PAFAH1B1
C17ORF99	TRAF2
IRS1	PDGFRA
IRS1	PDGFRB
NOTUM	WNT8A
NOTUM	WNT8B
CDC20	RAE1
HSP90AA1	TELO2
FOXA1	NOP53
CCL11	P2RY2
COPB2	SEC22B
LSM6	POLR2B
LSM6	POLR2C
COL4A4	DKFZP666O0110
LSM4	PRCC
LSM6	POLR2A
LSM6	POLR2F
DVL1	TMEM88
LSM6	POLR2G
LSM6	POLR2D
NOTUM	WNT9B
LSM6	POLR2E
APP	FLOT1
LSM6	POLR2J
APP	FLOT2
IGHV	PTPN6
LSM6	POLR2K
LSM6	POLR2H
LSM6	POLR2I
MAGOH	UPF1
LSM6	POLR2L
NOTUM	WNT9A
MAGOH	UPF2
FGF1	FGF17
FGF1	FGF18
FGF1	FGF16
FGF1	FGF10
GTF2H5	UVSSA
AKAP9	TUBA4A
POP4	POP5
FGF1	FGF19
POP4	POP7
HLA-DRB3	SAR1B
FGF1	FGF22
RPL27	SSR4
FGF1	FGF23
FYN	NRP1
FGF1	FGF20
RPL27	SSR2
RPL27	SSR3
RPL27	SSR1
FGFR1OP	MAPRE1
GTF2B	ZC3H8
FDX2	FXN
EXOSC9	MTREX
CDC37	YWHAE
STAT1	ZNF780A
STAT1	ZNF780B
DNMT3A	MYC
HEL-S-73	HSP90AB3P
SEC24B	STX16-NPEPL1
ARL1	VTI1A
GTF2A1	TBPL2
CDC37	YWHAQ
APOL5	CRK
EXOSC5	RPS7
EXOSC5	RPS6
GTF2A1	TBPL1
EXOSC5	RPS9
CDK1	RPGRIP1L
CACNA2D2	PPP1CC
ERBB4	PRKCG
CACNA2D2	PPP1CA
CACNA2D2	PPP1CB
ERBB4	PRKCE
ATR	RMI2
ERBB4	PRKCH
ATR	RMI1
ERBB4	PRKCI
MTMR8	PIK3C2B VARIANT PROTEIN
MEMO1	RHOA
COPZ2	GORASP1
BABAM1	H4C1
ERBB4	PRKCB
HEL-S-73	HSP90AB2P
FBXW4	RPS27A
DFFB	USF1
MAP2K1	TGFBR2
DFFB	USF2
ERBB4	PRKCA
KLC2	SPTBN2
ERBB4	PRKCZ
SOCS7	TNS2
IKBKB	PLK1
AJUBA	ALMS1
SUFU	ZNF747
ERBB4	PRKD3
ERBB4	PRKD1
ERBB4	PRKCQ
ERBB4	PRKD2
SUFU	ZNF763
SUFU	ZNF764
GH1	PIK3R1
CASP14	CASP2
CHMP3	PLIN2
ACVR2A	FKBP1A
CHMP3	PLIN3
EHF	RXRA
NR4A2	PELP1
FLJ00120	MALT1
ISG15	NDC1
CASP14	CASP8
NRIP1	PPARGC1A
EXOSC5	RPS2
IRS1	PIK3R1
IRS1	PIK3R2
KPNB1	RAD21
CTCF	FNBP1
IRS1	PIK3R5
IRS1	PIK3R6
HEL-S-73	HSP90AB4P
IRS1	PIK3R3
FCER1G	RAF1
ATF2	HMGA1
HOXB1	KMT2C
HOXB1	KMT2D
CTCF	PCBD2
AKAP9	TUBA1A
PPP3CB	VAV2
PDGFRB	PLAUR
BCAS2	CLP1
IL36G	RIPK1
MRAP	POMC
RBBP4	VHL
GH1	PDGFRA
ARF6	GAB1
GH1	PDGFRB
ADORA1	EP300
FGF18	IRAK1
SRPRB	UBA52
FGF18	IRAK4
PIP4P1	SYNJ1
PIP4P1	SYNJ2
FYN	NRG1
POU5F1	WWP2
EGLN1	ELOB
EGLN1	ELOC
IGKV3-20	MS4A2
ASAH1	PDGFA
GLRX3	IREB2
CCN1	E2F1
IAPP	NEUROD1
MAP2K2	TRAF6
AXIN2	GSK3A
FBXL19	RBX1
AXIN2	GSK3B
CETN2	TUBGCP6
EPS15	SH3KBP1
APH1B	CTNNB1
PTP4A2	PTP4A3
RUNX1	STAT3
EBNA1BP2	RPF2
RUNX1	STAT1
CETN2	TUBGCP4
CETN2	TUBGCP5
HSPA1B	PINK1
CETN2	TUBGCP2
CETN2	TUBGCP3
PSME1	UBB
PSME1	UBC
ITGB3BP	NGF
PSME1	UBD
ATP2A3	CALR
IGLC1	V1-3
FBXO30	FBXO6
FBXO30	FBXO7
FBXO30	FBXO4
HDAC2	MAGEA2
NCK2	SLIT1
NCK2	SLIT2
IL24	LEPR
FBXO30	FBXO9
ADORA2A	RB1
CENPO	ZWINT
IGLC1	V1-7
IGLC1	V1-5
IGLC1	V1-9
ELN	MFAP5
ELN	MFAP2
ITIH2	SPINT2
EP300	PIAS2
POLR2B	YBX1
PSMA7	SEPTIN2
EP300	PIAS3
PSMA7	SEPTIN1
EP300	PIAS4
ATF6B	BCL2
PSMA7	SEPTIN4
PSMA7	SEPTIN5
PRKACA	RPGRIP1L
B9D2	CLIP1
AURKA	PSMD14
AURKA	PSMD12
AURKA	PSMD13
LINGO1	RTN4
NOTCH3	POFUT1
GYG1	TFAP2A
PCNA	VCP
AURKA	PSMD10
AURKA	PSMD11
MMP14	PRKCB
EML4	MAD2L1
MMP14	PRKCA
GNG8	LRP5
MMP14	PRKCD
GNG8	LRP6
SNAP25	VAMP2
FAAP20	SLX4
SNAP25	VAMP7
PACSIN2	STAM2
POU6F2	VENTX
SNAP25	VAMP1
DUSP10	MAP2K4
PARD3	PARD6B
RNF125	UBE2D1
CTCF	GRHL3
RNF125	UBE2D2
PARD3	PARD6G
RNF125	UBE2D3
RNF125	UBE2D4
TRBV12-3	TRBV7-9
FBXW7	JUN
PARD3	PARD6A
GNG8	GPR50
BBS4	EXOC7
IGHV3-9	VAV3
IGHV3-9	VAV1
IGHV3-9	VAV2
NTRK1	RASA1
SDC3	TNC
CSNK1E	TSR1
PCGF2	SUZ12
ATM	TOPBP1
KAT2B	TAF5L
COPB1	G3BP2
GNG8	GPR45
EBNA1BP2	RPL7
EBNA1BP2	RPL5
UBE2G2	ZNRF4
CYFIP1	MYO16
PPIE	PQBP1
CACNG1	CAMK2B
MAPK3	PPP2R1A
DNM2	STON2
CACNG1	CAMK2A
CACNG1	CAMK2G
CACNG1	CAMK2D
KAT2B	TAF6L
MAPK3	PPP2R1B
ATF4	CYP11B2
CAPZA2	CFL1
ATF4	CYP11B1
TIMM13	TIMM9
FN1	RELA
ATG2A	WDR45
ARPC4	IGHV3-13
PSMA5	RUNX2
PSMA5	RUNX3
ARPC4	IGHV3-11
CD48	CD52
CD48	CD53
DCTN1	HMMR
MAPK8	PXN
PHC1	PHC2
PHC1	PHC3
NCOR1	PHB
CARM1	GATA3
FBXO30	FBXW7
FBXO30	FBXW4
GH1	PIK3CA
FBXO30	FBXW5
KAT2B	TAF1A
KAT2B	TAF1B
FBXO30	FBXW8
FBXO30	FBXW9
AFDN	HCK
NCOR1	PGR
CKAP5	ILK
HAUS4	SSNA1
KAT2B	TAF1C
KAT2B	TAF1D
ACTR6	SRCAP
MRPL18	MTIF3
MRPL18	MTIF2
NR5A1	PITX1
HIST2H3A	PAGR1
MAPK3	PPP2R5D
CD84	SH2D1A
GRAP	LAT
MAPK3	PPP2R5B
MAPK3	PPP2R5C
CEBPB	SLC40A1
CD84	SH2D1B
CDK1	GMNN
EP300	MNAT1
CDK9	IFIT1
H3-2	YWHAE/FAM22B FUSION
CDK9	IFIT2
DBF4B	SUV39H1
GTF3A	TBP
HMMR	NINL
IRF8	LY86
ARRB1	MTNR1A
DIEXF	PWP2
ARRB1	MTNR1B
CLIP1	ERCC6L
APP	SPINT2
MEF2C	SOX18
CHRM1	GNGT2
CHRM1	GNGT1
IKBKB	IQGAP1
MEF2C	SOX10
RECQL4	TERF2IP
FBXO30	FBXW2
EBNA1BP2	RPS6
NOTUM	WNT11
SFN	TSC1-PDGFRB FUSION
FANCB	UBE2T
AKT2	ERBB4
NANOG	VPS72
EMD	VAMP2
AKT2	ERBB2
RPL11	TRAM1
AKT2	ERBB3
GZMB	SERPINB9
BTBD1	CCDC22
NPHP4	PAFAH1B1
CENPS	FAN1
CCNB1	PMF1
GFRA2	PIK3CD
SNRPG	TLE1
GFRA2	PIK3CA
GFRA2	PIK3CB
MPP1	WHRN
CENPA	DSN1
NOTUM	WNT16
IRS1	NTF3
GNAL	OR4D11
GNAL	OR4D10
CHD3	SRRT
CSNK1D	CSNK2B
SHC1	V2-8
CDK2	MAPK14
NUP107	POLDIP3
CBX3	HNRNPH1
COL1A1	TFAP2A
ARPC1B	IGLV2-8
PLN	PRKACB
CDK2	MAPK15
PLN	PRKACA
PLN	PRKACG
NOTUM	WNT2B
RRAGD	TCIRG1
BDNF	NTRK1
PCNA	UNG
AHR	TBP
BDNF	NTRK2
BDNF	NTRK3
IGF1	KLK3
CSNK1D	CSNK1E
GLYCAM1	SELL
ADCY6	CAMK2A
EPS15L1	RPS27A
KAT2B	TAF12
KAT2B	TAF10
NOTUM	WNT3A
ADCY6	CAMK2D
ADCY6	CAMK2B
OR4S1	PRKACA
OR4S1	PRKACB
OR4S1	PRKACG
DERL1	HERPUD1
ADCY6	CAMK2G
ARRB2	PTH1R
DERL1	HERPUD2
TCEA1	ZNF830
EP300	PKD2
ILK	XPO1
NEDD1	PRKAR2B
CD48	CD83
CEP164	CSNK1D
CD48	CD84
CEP164	CSNK1E
POLH	RPS27A
CSNK1A1	SIK2
JARID2	RBBP4
JARID2	RBBP7
IL12B	PIK3CA
CDHR2	PCDHGA11
ARPC4	IGHV3-33
FAU	RBM8A
ARPC4	IGHV3-30
IGKV2D-28	IGLV6-57
ESR1	MNAT1
NOTUM	WNT5A
ENO2	YWHAE/FAM22A FUSION
NOTUM	WNT5B
BCR	SHC1
ARPC4	IGHV3-23
BCR	SHC4
CATSPER1	SPRY3
BCR	SHC2
BCR	SHC3
CEP290	HAUS7
CEP290	HAUS8
CEP290	HAUS5
CEP41	MZT2A
GFI1	HMGB2
CEP290	HAUS6
CEP41	MZT2B
MAPK9	NR3C1
CENPJ	NDE1
CDH1	NCSTN
LRPPRC	MFN1
BUB1B	KIF18A
IL12RB2	IL13RA1
CAV1	ITGBL1
IL12RB2	IL13RA2
FBXO10	RBX1
CEP290	HAUS3
CEP290	HAUS4
CEP290	HAUS1
CEP290	HAUS2
BRCA1	CHAF1A
DDX3X	YWHAZ
NCOR1	PML
ARPC4	IGHV3-53
ASCL4	TCF12
CD63	ITGB1
CDCA5	SEC13
ARHGAP36	RHOT1
NOTUM	WNT7B
SHARPIN	TNFRSF1A
ARHGAP36	RHOT2
NOTUM	WNT7A
ARPC4	IGHV3-48
FBXO32	UBB
FBXO32	UBC
PUF60	UPF3B
PTK2B	SHB
POLK	ZNF830
AGO2	TARBP2
CYLC2	PIWIL2
AKAP9	TUBB4A
AKT1	LTB4R2
ABRAXAS1	UBE2I
NPM1	SMC3
IGHV1-69	IGLC6
AKAP9	TUBB4B
IGHV1-69	IGLC3
CLOCK	THRAP3
EP300	PIM1
FCHO1	SYT1
ATP5PO	NDUFA4
IGHV1-69	IGLC7
IGHV1-69	IGLC1
IGHV1-69	IGLC2
EYA1	MRE11
ERCC2	SUPT16H
AMPH	UBA52
IGKV1D-16	SHC1
RTEL1	TERF1
PSMA6	UCHL5
FATE1	RNF183
RTEL1	TERF2
EP300	PIN1
MT-ND5	TIMMDC1
TNNT2	TPM1
TNNT2	TPM4
TNNT2	TPM2
TNNT2	TPM3
ALB	SLC10A1
HEY2	RBPJ
AMPH	DKFZP686B23205
IGKV2-29	SH3KBP1
LILRA5	NTRK2
EGLN3	EP300
GRAP2	TRAV19
FGFR1	PDGFB
FGFR1	PDGFC
FGFR1	PDGFA
SEC13	TOP2A
FGFR1	PDGFD
FCHO1	SYT2
RPL27	SRP9
FCHO1	SYT9
CENPE	CKAP5
IL10RA	STAT6
IL10RA	STAT4
PRKCD	TRAF2
SEC22B	TGFA
PRKCD	TRAF6
IL10RA	STAT2
OCRL	TFRC
IL10RA	STAT3
IL10RA	STAT1
BRCA1	RSL1D1
NOP14	XRN2
ADORA2B	ARRB1
ADORA2B	ARRB2
GTF2F2	PLRG1
NAT10	RPL5
CELSR3	FYN
IGHV1-2	IGKV5-2
RPL12	SRP72
FOXO1	FOXO3
ARPC1B	IGLV2-23
FOXP3	NACC1
GEMIN7	TGS1
FOXO1	FOXO4
FN1	RARA
HNRNPC	ILF3
CCAR1	SUGP1
RPS27	TPT1
KMT2C	YY1
COPS7A	WDR5
RPL12	SRP68
ARPC1B	IGLV2-11
ARPC1B	IGLV2-14
BYSL	XPO1
BMPR1B	SQSTM1
CD37	IL16
SLC44A4	SP1
IGLV3-27	VAV3
IGLV3-27	VAV1
IGLV3-27	VAV2
LCP2	SHC1
PRKCA	STAT1
COPS5	WSB1
NEDD9	PIK3CA
PABPC1	RNPS1
PRKCA	STAT4
COPS5	WSB2
PRKCA	STAT3
PRKCA	STAT6
KAT2B	TADA3
KAT2B	TADA1
PRKACA	PXN
HDAC2	RBL1
FBXO32	UBE2A
NUP37	STAG1
IL12B	NFATC4
NUP37	STAG2
IL12B	NFATC2
FOXO1	FOXP3
FBXO32	UBE2M
CD37	INPP5D
PRAP1	STK11
HIST3H3	KDM4A
CAV1	ITGA2B
HIST3H3	KDM4B
IGHV3-33	SYK
ARF4	GATA1
SUFU	ULK3
EXOSC10	UTP11
EXOSC10	UTP15
IRF4	TLR4
EXOSC10	UTP18
RALGAPA1	SFN
CSNK1A1L	WNT10A
CSNK1A1L	WNT10B
CALM3	EXOC6
CALM3	EXOC7
CALM3	EXOC4
CALM3	EXOC5
TRIM24	TRIM8
CALM3	EXOC8
MAPK8	RET
CALM3	EXOC2
CALM3	EXOC3
CALM3	EXOC1
EIF1B	EIF3A
ESR1	NRIP1
H2BFWT	H3-3A
PPP4C	PPP4R3A
EIF1B	EIF3B
H2BFWT	H3-3B
PPP4C	PPP4R3B
GTF2H1	XRCC1
BCL10	RAD50
EIF1B	EIF3E
EIF1B	EIF3F
EIF1B	EIF3C
PPP4C	PPP4R3C
EIF1B	EIF3D
BABAM2	NSD2
CTNNA1	MEP1B
CEBPB	SETD3
EIF1B	EIF3I
EIF1B	EIF3J
EIF1B	EIF3G
EIF1B	EIF3H
EIF1B	EIF3M
ANGPTL4	ANGPTL8
GP1BB	PROC
EIF1B	EIF3K
EIF1B	EIF3L
SSR1	TRAM1
AREG	RAB1A
EDN2	NTSR1
RPL12	SRP54
EDN2	NTSR2
BDP1	BRF2
BDP1	BRF1
PES1	PWP1
FGFR2	NEDD4L
EIF1B	EIF4H
GNG8	GPSM2
SOCS1	TRIM28
GNG8	GPSM1
LCN2	SLC22A17
NR4A3	SFPQ
CREBBP	MYOD1
EXOSC10	UTP20
CNR2	GNAI3
FCGR3B	MIR CL-10
CNR2	GNAI1
CNR2	GNAI2
GFRA2	PIK3R1
FBXO27	SPSB1
HSPA9	MTX1
POTEKP	SETSIP
HSPA9	MTX2
CLTA	MTNR1A
CLTA	MTNR1B
FBXO17	RNF19A
ACTR3	LDLR
CHRM2	DNAJC6
SLC18A3	SYNJ2
SLC18A3	SYNJ1
IGKV2D-30	IGKV2D-40
GTF2H5	PARP1
PCF11	PPIL1
EML4	MAD1L1
SLU7	SYMPK
VPS37D	VTA1
CLDN2	PARD3
DDX39A	ZC3H11A
FBXO17	RNF19B
CDK5RAP2	CNTRL
CSTF2T	PPWD1
BTC	HSPA8
CPSF1	ZC3H11A
MAPK7	VRK3
CREB5	NFE2L1
RPL12	SRP14
CHRM4	SH3GL1
ARHGDIB	ITGB2
CALM3	FKBP8
AREG	RAB5A
SNRPA1	XAB2
RPL12	SRP19
CHRM4	SH3GL2
CHRM4	SH3GL3
KDM6A	NCOR1
NOL6	PWP2
CCNH	MLLT1
CAPZA2	TWF1
ATF2	NCEH1
CAPZA2	TWF2
CCNH	MLLT3
ABRAXAS1	UBE2N
IGHV3-33	SRC
ELP1	ELP2
ELP1	ELP3
ELP1	ELP6
TNNI2	TNNT2
TNNI2	TNNT3
ELP1	ELP4
ERBB2	FLT3LG
ELP1	ELP5
TNNI2	TNNT1
PPP4C	PPP4R1L
FRS3	SPRY4
FRS3	SPRY2
PML	ZFYVE9
GNGT1	OR2L13
BUB1	PDS5A
BUB1	PDS5B
GRIA1	PICK1
GALNT5	MUC3B
SNX9	TNK2
GALNT5	MUC3A
SAP130	SUDS3
CEP89	SDCCAG8
ERCC4	XPC
FTL	PUM1
NGF	PRDM4
ERCC4	XPA
KAT5	RNF168
FARP1	RHOA
BCLAF1	HNRNPA1
CCR8	PF4V1
LITAF	USF1
BCLAF1	HNRNPA3
MED28	PPARA
JAK1	PLAUR
MED28	PPARG
ATF6B	STAR
CENPJ	NEK2
NFATC2	XPO1
CGA	TSHR
E2F1	MAP3K5
SUMO2	SUPT16H
MED10	PPARGC1A
SFRP2	SFRP4
CPT1B	FOXO1
FBXL16	SIAH1
FBXL16	SIAH2
IGHV3-7	JCHAIN
SFRP2	SFRP5
GALNT5	MUC15
GALNT5	MUC12
AFDN	FYN
GALNT5	MUC13
GALNT5	MUC19
GALNT5	MUC16
CGA	TSHB
GALNT5	MUC17
RPL22	SPCS2
FAF1	UBC
RPL22	SPCS3
RPL22	SPCS1
GALNT5	MUC21
RBBP4	YY1
RPL5	TP53
GALNT5	MUC20
CAPN5	HTT
AVPR2	GRK5
AVPR2	GRK2
AVPR2	GRK3
SLBP	SNRPB
SLBP	SNRPE
CDK1	GJD2
SLBP	SNRPF
SLBP	SNRPG
GNAL	OR4C12
GNAL	OR4C13
GNAL	OR4C11
SHC1	V5-1
GNAL	OR4C16
SHC1	V5-6
SHC1	V5-4
GNAL	OR4C15
FBXO17	RNF114
FBXO17	RNF115
OCRL	TGFA
NXF1	TNPO1
PIP5K1C	ROCK1
PIP5K1C	ROCK2
CTR9	H2BC4
PRKCI	RAPGEF2
RUNX1	TCF3
CHRM1	GNG10
JUND	TEAD1
CHRM1	GNG13
PPP2CA	STK3
TMED2	TMED9
NHEJ1	XRCC4
CHRM1	GNG11
IKBKB	TGFBR1
TMED2	TMED7
CHRM1	GNG12
NHEJ1	XRCC5
ODC1	SEM1
PHF5A	TRA2B
CTR9	H2BC1
DMAP1	URI1
HSP90AB3P	TRAP1
NHEJ1	XRCC6
PIK3R1	SIRT1
TMED2	TMED3
COL4A3	SERPINH1
EPB41L3	NR3C1
DMBT1	SFTPA1
FBXL15	FBXL7
DMBT1	SFTPA2
FBXL15	FBXL8
FBXL15	FBXL5
POLR2A	RARG
MTDH	RNF2
LYAR	TLR9
POLR2A	RARA
SNRPE	WBP11
HSPA2	PRODH
POLR2A	RARB
GALNT5	MUC5B
IL20RA	IL20RB
JUP	SPI1
FBXL15	FBXL3
FBXL15	FBXL4
GNAL	OR4C45
GNAL	OR4C46
HIST3H3	KDM1A
ADRA2C	CLTCL1
FZD5	ZNRF3
PLCG1	TRIM24
NUP107	UPF3B
AGER	NOX4
AP2M1	UBB
AGER	NOX1
MAPK12	PPP2R2C
AJUBA	FOXA1
MAPK12	PPP2R2D
MMP7	SDC1
ARRB2	OCRL
COPS5	NEDD8
IGLV3-1	IGLV7-43
AP2M1	UBC
IGKV1-12	IGKV2-30
ABCD3	PEX19
MAPK12	PPP2R2A
MAPK12	PPP2R2B
ATF4	CAMK2A
BBS1	C2CD3
MRPS25	PTCD3
HNRNPA2B1	MAX
ATF4	CAMK2D
